Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID,Net Sales,Unit Price,Total Discount,Average Discount %,High Value Transaction
T006253,2023-10-25,09:20 PM,S008,P0081,2,84738.63,169477.26,24011.88,Cash,C00341,145465.38,84738.63,48023.76,28.336403361725342,High
T00207,2022-10-14,12:51 PM,S001,P0051,4,67083.96,268335.84,33434.14,Mobile Payment,C00130,234901.7,67083.96,133736.56,49.83924622219678,High
T002069,2022-10-22,10:18 AM,S003,P0033,4,55609.01,222436.04,48123.29,Cash,C00173,174312.75,55609.01,192493.16,86.53865623574309,High
T00800,2022-06-05,03:41 PM,S006,P00351,2,60621.13,121242.26,2887.61,Cash,C00560,118354.65,60621.13,5775.22,4.7633721113413765,High
T00158,2022-08-18,05:59 PM,S003,P0010,3,15112.08,45336.24,5790.25,Cash,C0020,39545.99,15112.08,17370.75,38.315374190713655,Normal
T006572,2020-05-01,01:13 PM,S006,P00130,1,38403.33,38403.33,8532.91,Cash,C00520,29870.420000000002,38403.33,8532.91,22.219192971026207,Normal
T002320,2023-02-06,12:08 PM,S007,P00153,4,45891.53,183566.12,48848.89,Cash,C00163,134717.22999999998,45891.53,195395.56,106.44423927465483,High
T007810,2020-09-15,03:13 PM,S003,P00344,2,32172.43,64344.86,1495.04,Mobile Payment,C00561,62849.82,32172.43,2990.08,4.646960145689959,Normal
T002885,2023-05-23,03:07 PM,S005,P00256,4,68203.0,272812.0,18737.46,Credit Card,C00438,254074.54,68203.0,74949.84,27.473073031978064,High
T0042,2023-04-02,09:44 PM,S006,P00284,3,28759.46,86278.38,12972.67,Debit Card,C00441,73305.71,28759.460000000003,38918.01,45.10748810999928,Normal
T005400,2023-01-25,09:41 PM,S008,P00183,4,99535.14,398140.56,22658.78,Debit Card,C0019,375481.78,99535.14,90635.12,22.764603535997438,High
T003998,2020-01-23,12:46 PM,S008,P0093,2,13181.54,26363.08,2716.95,Debit Card,C00647,23646.13,13181.54,5433.9,20.61177980721524,Normal
T006494,2021-10-11,12:22 PM,S008,P00172,1,7266.24,7266.24,977.16,Cash,C00474,6289.08,7266.24,977.16,13.447945567446162,Normal
T004271,2024-06-29,10:08 AM,S004,P00300,5,46332.89,231664.45,4007.8,Mobile Payment,C00677,227656.65000000002,46332.89,20039.0,8.650010823844575,High
T002136,2020-04-26,02:57 PM,S004,P0052,2,14602.87,29205.74,228.13,Credit Card,C00571,28977.61,14602.87,456.26,1.5622271512380783,Normal
T00701,2023-08-04,10:29 AM,S008,P00281,1,30498.02,30498.02,3448.07,Credit Card,C0048,27049.95,30498.02,3448.07,11.305881496569285,Normal
T008317,2023-07-21,07:50 PM,S001,P00216,5,7975.46,39877.3,1193.97,Cash,C00359,38683.33,7975.460000000001,5969.85,14.970547153393031,Normal
T006921,2024-06-14,08:34 PM,S007,P00103,1,63731.16,63731.16,16952.85,Credit Card,C0032,46778.310000000005,63731.16,16952.85,26.600567132310154,Normal
T007358,2021-07-17,12:34 PM,S006,P00163,4,49051.61,196206.44,7936.3,Mobile Payment,C0086,188270.14,49051.61,31745.2,16.179489317476023,High
T001922,2024-04-14,07:20 PM,S004,P00365,3,41240.89,123722.67,17571.43,Mobile Payment,C00656,106151.23999999999,41240.89,52714.29,42.60681571130012,High
T00573,2021-10-25,07:32 PM,S003,P00224,4,92667.46,370669.84,20315.27,Credit Card,C0028,350354.57,92667.46,81261.08,21.922765553302096,High
T001376,2020-02-04,05:45 PM,S001,P00299,3,59346.79,178040.37,42604.8,Mobile Payment,C00450,135435.57,59346.79,127814.40000000001,71.78956098552256,High
T00608,2023-01-26,04:40 PM,S008,P00183,4,22158.28,88633.12,16036.42,Debit Card,C00532,72596.7,22158.28,64145.68,72.37213357715491,Normal
T006388,2022-09-22,07:32 PM,S007,P00312,3,91689.84,275069.52,74778.41,Debit Card,C0068,200291.11000000002,91689.84000000001,224335.23,81.55582995891366,High
T001569,2023-01-08,08:56 PM,S005,P00357,3,85801.81,257405.43,53429.02,Debit Card,C0043,203976.41,85801.81,160287.06,62.27027145464646,High
T008582,2022-08-15,03:00 PM,S003,P00123,4,27629.8,110519.2,21865.65,Debit Card,C00191,88653.54999999999,27629.8,87462.6,79.13792354631595,High
T006479,2021-08-01,12:46 PM,S003,P00344,5,95865.65,479328.25,108857.88,Mobile Payment,C00140,370470.37,95865.65,544289.4,113.55253941323092,High
T007429,2020-02-04,10:06 AM,S008,P0022,2,98802.88,197605.76,3561.01,Debit Card,C00315,194044.75,98802.88,7122.02,3.604156073183292,High
T006327,2022-07-21,03:32 PM,S007,P0030,4,9890.43,39561.72,1658.15,Cash,C00129,37903.57,9890.43,6632.6,16.76519625537009,Normal
T004761,2022-05-28,02:05 PM,S004,P00148,3,53682.65,161047.95,24075.58,Mobile Payment,C00301,136972.37,53682.65,72226.74,44.8479722964496,High
T003212,2022-01-10,07:46 PM,S001,P003,3,54961.21,164883.63,11576.51,Mobile Payment,C00447,153307.12,54961.21,34729.53,21.06305519838446,High
T001983,2021-06-05,04:52 PM,S004,P00341,1,34153.54,34153.54,9169.02,Debit Card,C00184,24984.52,34153.54,9169.02,26.84647038052278,Normal
T003610,2022-10-26,02:43 PM,S002,P0023,4,69525.47,278101.88,26033.17,Debit Card,C0023,252068.71000000002,69525.47,104132.68,37.44407625004189,High
T006877,2023-12-03,08:45 PM,S005,P006,3,18154.05,54462.15,10636.85,Mobile Payment,C00618,43825.3,18154.05,31910.550000000003,58.59215987617089,Normal
T007374,2024-04-19,09:36 PM,S001,P00348,4,11244.5,44978.0,11991.6,Cash,C00119,32986.4,11244.5,47966.4,106.64413713370982,Normal
T00416,2020-12-30,12:56 PM,S008,P0017,1,94318.7,94318.7,12334.65,Cash,C00269,81984.05,94318.7,12334.65,13.077629356638715,Normal
T001014,2021-09-07,05:09 PM,S008,P0093,5,52261.45,261307.25,22069.22,Debit Card,C00529,239238.03,52261.45,110346.1,42.22848772852648,High
T007362,2023-07-19,02:46 PM,S003,P00360,3,71391.77,214175.31,36996.2,Mobile Payment,C00243,177179.11,71391.77,110988.59999999999,51.821379411100175,High
T007702,2020-03-05,03:46 PM,S003,P00127,3,50608.94,151826.82,36745.26,Credit Card,C00659,115081.56,50608.94,110235.78,72.60626284605051,High
T004174,2021-09-27,01:36 PM,S007,P0049,5,16538.24,82691.2,2139.3,Credit Card,C00154,80551.9,16538.239999999998,10696.5,12.935475600789442,Normal
T004234,2022-02-14,12:46 PM,S007,P00337,4,48463.9,193855.6,49755.12,Cash,C00210,144100.48,48463.9,199020.48,102.66429239083112,High
T002311,2023-01-25,11:16 AM,S002,P0019,2,66295.1,132590.2,5043.14,Debit Card,C00218,127547.06000000001,66295.1,10086.28,7.607108217651078,High
T004107,2022-04-09,01:46 PM,S003,P00155,1,13841.69,13841.69,499.85,Credit Card,C00586,13341.84,13841.69,499.85,3.6111919859496924,Normal
T004613,2024-05-16,01:13 PM,S007,P00204,4,44480.92,177923.68,6054.95,Debit Card,C00519,171868.72999999998,44480.92,24219.8,13.612465749359501,High
T001825,2024-02-16,06:26 PM,S003,P00182,1,13725.87,13725.87,3211.74,Credit Card,C00489,10514.130000000001,13725.87,3211.74,23.399172511469217,Normal
T003200,2024-01-27,08:48 PM,S005,P00337,3,93986.06,281958.18,22141.05,Debit Card,C00554,259817.13,93986.06,66423.15,23.55780208256416,High
T004883,2023-01-13,04:44 PM,S007,P0043,4,10905.27,43621.08,1119.57,Credit Card,C00401,42501.51,10905.27,4478.28,10.266320778852792,Normal
T003884,2021-10-09,08:13 PM,S001,P00133,1,54287.22,54287.22,2878.35,Mobile Payment,C00357,51408.87,54287.22,2878.35,5.30207662134845,Normal
T003354,2024-06-20,01:10 PM,S001,P0011,4,4291.33,17165.32,4255.69,Cash,C00380,12909.630000000001,4291.33,17022.76,99.16948824723337,Normal
T003356,2022-05-09,06:13 PM,S004,P00326,5,79616.03,398080.15,98261.48,Cash,C00562,299818.67000000004,79616.03,491307.39999999997,123.41921595437502,High
T00752,2021-11-22,05:00 PM,S005,P00174,5,14766.66,73833.3,16826.68,Cash,C00510,57006.62,14766.66,84133.4,113.95048033881731,Normal
T005135,2020-05-13,03:42 PM,S004,P00347,2,35073.27,70146.54,16846.99,Credit Card,C00202,53299.54999999999,35073.27,33693.98,48.0337020186598,Normal
T002593,2023-04-30,02:19 PM,S008,P00241,1,28754.53,28754.53,582.39,Cash,C00554,28172.14,28754.53,582.39,2.0253852175639806,Normal
T006888,2023-12-04,12:33 PM,S004,P0028,1,16270.8,16270.8,1746.25,Credit Card,C00443,14524.55,16270.8,1746.25,10.732416353221723,Normal
T006191,2022-08-12,09:15 PM,S005,P00370,2,17249.08,34498.16,2302.0,Mobile Payment,C0050,32196.160000000003,17249.08,4604.0,13.345639303661411,Normal
T005855,2022-04-19,07:08 PM,S001,P00123,2,31534.17,63068.34,14556.77,Credit Card,C00641,48511.56999999999,31534.17,29113.54,46.16189359034977,Normal
T005461,2020-11-01,01:30 PM,S007,P00210,4,94323.36,377293.44,34467.77,Cash,C00431,342825.67,94323.36,137871.08,36.54213547948249,High
T008070,2022-01-02,09:43 PM,S002,P00211,4,95919.59,383678.36,61346.14,Mobile Payment,C00296,322332.22,95919.59,245384.56,63.95579881023261,High
T006915,2022-09-04,12:36 PM,S003,P00265,3,33292.45,99877.35,13014.57,Debit Card,C00536,86862.78,33292.450000000004,39043.71,39.09165591598096,Normal
T00777,2021-06-25,08:37 PM,S004,P00163,2,39040.8,78081.6,10955.3,Mobile Payment,C00384,67126.3,39040.8,21910.6,28.061156533677583,Normal
T008797,2021-01-28,03:32 PM,S007,P006,3,23122.15,69366.45,9549.62,Debit Card,C0042,59816.829999999994,23122.149999999998,28648.86,41.300744091704274,Normal
T003825,2021-08-14,11:54 AM,S001,P00367,2,5663.37,11326.74,831.55,Credit Card,C00564,10495.19,5663.37,1663.1,14.682953788998423,Normal
T002460,2024-04-25,11:20 AM,S002,P0081,2,78442.03,156884.06,40275.93,Mobile Payment,C00325,116608.13,78442.03,80551.86,51.34483388560954,High
T002935,2023-04-08,11:13 AM,S006,P0082,2,42201.01,84402.02,16398.63,Debit Card,C00111,68003.39,42201.01,32797.26,38.8583827733033,Normal
T002567,2021-08-11,07:33 PM,S003,P0017,2,72317.87,144635.74,14217.51,Mobile Payment,C00605,130418.23,72317.87,28435.02,19.65974661587793,High
T006315,2020-12-27,09:25 PM,S003,P0070,2,31282.93,62565.86,13857.15,Credit Card,C00257,48708.71,31282.93,27714.3,44.29620243372344,Normal
T007448,2022-06-19,10:53 AM,S006,P00234,4,40543.09,162172.36,27477.49,Cash,C00493,134694.87,40543.09,109909.96,67.77354661423193,High
T002569,2021-09-17,07:59 PM,S007,P00171,4,42384.9,169539.6,48528.33,Credit Card,C00264,121011.27,42384.9,194113.32,114.49438361303199,High
T005452,2023-08-10,10:42 AM,S008,P00113,2,2841.51,5683.02,1620.58,Credit Card,C00372,4062.4400000000005,2841.51,3241.16,57.03235251679564,Normal
T00714,2020-11-24,03:13 PM,S007,P0029,5,1349.23,6746.15,1783.36,Cash,C00417,4962.79,1349.23,8916.8,132.17613008901372,Normal
T007607,2024-05-20,09:55 PM,S005,P0044,5,33206.67,166033.35,48396.55,Cash,C00564,117636.8,33206.67,241982.75,145.74346057584216,High
T006976,2023-10-04,08:21 PM,S006,P00292,5,70856.49,354282.45,43676.05,Mobile Payment,C00242,310606.4,70856.49,218380.25,61.6401546280376,High
T00772,2023-07-10,02:06 PM,S001,P00237,3,91072.37,273217.11,12127.61,Cash,C00374,261089.5,91072.37,36382.83,13.316453716972559,High
T003522,2024-05-02,11:05 AM,S005,P00344,2,71194.47,142388.94,21175.94,Mobile Payment,C00211,121213.0,71194.47,42351.88,29.743798921461174,High
T008694,2020-11-24,02:46 PM,S008,P00262,5,16477.48,82387.4,22726.92,Debit Card,C00491,59660.479999999996,16477.48,113634.59999999999,137.92715876456836,Normal
T007352,2020-07-08,12:01 PM,S006,P00119,5,81132.59,405662.95,89510.64,Credit Card,C00454,316152.31,81132.59,447553.2,110.3263682325438,High
T001668,2022-10-06,07:03 PM,S004,P0051,1,60223.89,60223.89,4388.92,Mobile Payment,C00202,55834.97,60223.89,4388.92,7.287672715927185,Normal
T001811,2020-03-26,07:48 PM,S003,P00123,4,71215.92,284863.68,44315.74,Credit Card,C00661,240547.94,71215.92,177262.96,62.22729412187612,High
T004934,2021-05-06,04:56 PM,S005,P0073,2,57524.62,115049.24,18218.13,Debit Card,C00232,96831.11,57524.62,36436.26,31.670144018335105,High
T007787,2022-09-07,07:29 PM,S007,P00297,4,46720.4,186881.6,35166.09,Debit Card,C00402,151715.51,46720.4,140664.36,75.26923998938364,High
T002771,2021-12-02,06:08 PM,S001,P00158,3,61758.81,185276.43,14749.26,Cash,C00553,170527.16999999998,61758.81,44247.78,23.882033996445205,High
T002907,2020-09-19,09:01 PM,S003,P0062,1,24473.96,24473.96,2533.61,Mobile Payment,C00437,21940.35,24473.96,2533.61,10.352268288417568,Normal
T007690,2021-12-16,01:39 PM,S002,P0060,5,42505.62,212528.1,56391.27,Credit Card,C00535,156136.83000000002,42505.62,281956.35,132.66779781120707,High
T001744,2020-11-15,08:04 PM,S002,P00215,5,48099.28,240496.4,32904.11,Credit Card,C00604,207592.28999999998,48099.28,164520.55,68.40873709544093,High
T005771,2023-11-27,12:42 PM,S003,P00327,4,65264.91,261059.64,19440.8,Mobile Payment,C00279,241618.84000000003,65264.91,77763.2,29.787522881744565,High
T005498,2020-03-03,07:17 PM,S004,P0063,4,42459.49,169837.96,17399.57,Debit Card,C00495,152438.38999999998,42459.49,69598.28,40.97922513906786,High
T008097,2021-12-28,12:12 PM,S001,P00153,3,78670.36,236011.08,61641.72,Mobile Payment,C00457,174369.36,78670.36,184925.16,78.3544399695133,High
T007494,2023-04-23,09:38 PM,S004,P0037,2,32889.66,65779.32,1835.42,Debit Card,C00514,63943.90000000001,32889.66,3670.84,5.580538077924794,Normal
T004451,2022-02-02,03:04 PM,S005,P00256,5,4253.38,21266.9,843.14,Mobile Payment,C00587,20423.760000000002,4253.38,4215.7,19.822823260559836,Normal
T002757,2020-09-07,10:08 AM,S005,P0067,5,81389.49,406947.45,66458.45,Debit Card,C00370,340489.0,81389.49,332292.25,81.65483037183301,High
T005804,2024-01-07,11:07 AM,S007,P00170,5,57754.85,288774.25,33467.89,Mobile Payment,C00263,255306.36,57754.85,167339.45,57.948189632559,High
T002990,2022-07-07,05:21 PM,S001,P0060,3,94100.93,282302.79,66757.74,Debit Card,C00566,215545.05,94100.93,200273.22000000003,70.94269950360747,High
T004051,2021-06-20,11:12 AM,S002,P00287,4,4136.64,16546.56,689.95,Debit Card,C00467,15856.61,4136.64,2759.8,16.678995513266806,Normal
T006380,2022-07-11,09:48 PM,S004,P00243,4,31330.8,125323.2,19153.31,Mobile Payment,C00496,106169.89,31330.8,76613.24,61.13252773628507,High
T005838,2023-08-25,11:27 AM,S001,P00373,1,40044.76,40044.76,5204.43,Credit Card,C00528,34840.33,40044.76,5204.43,12.996531880825357,Normal
T002085,2021-12-18,07:57 PM,S007,P00347,1,82411.1,82411.1,5046.72,Mobile Payment,C00655,77364.38,82411.1,5046.72,6.123835260055987,Normal
T006983,2020-03-09,07:39 PM,S008,P00299,4,16696.5,66786.0,13365.01,Debit Card,C00555,53420.99,16696.5,53460.04,80.04677627047585,Normal
T002048,2021-12-31,01:50 PM,S008,P00295,1,71262.23,71262.23,7350.43,Cash,C00218,63911.799999999996,71262.23,7350.43,10.314622486554239,Normal
T008226,2024-04-06,03:19 PM,S008,P00247,2,80719.66,161439.32,41624.68,Mobile Payment,C00214,119814.64000000001,80719.66,83249.36,51.56696646145436,High
T002770,2023-02-04,09:11 PM,S005,P0025,4,97853.81,391415.24,10661.63,Debit Card,C00157,380753.61,97853.81,42646.52,10.895467432489342,High
T002773,2020-01-04,11:06 AM,S006,P0082,4,8393.3,33573.2,4911.43,Cash,C00594,28661.769999999997,8393.3,19645.72,58.51607830054925,Normal
T008418,2021-02-19,10:37 AM,S007,P0010,4,17522.32,70089.28,15594.34,Credit Card,C00325,54494.94,17522.32,62377.36,88.99700496281314,Normal
T008597,2024-05-01,03:22 PM,S001,P00249,3,49993.37,149980.11,40132.4,Cash,C006,109847.70999999999,49993.369999999995,120397.20000000001,80.27544452394388,High
T007322,2020-02-15,08:37 PM,S008,P00233,4,71840.71,287362.84,21675.09,Cash,C00109,265687.75,71840.71,86700.36,30.171040904244954,High
T005993,2021-02-17,03:32 PM,S007,P007,1,68266.44,68266.44,10104.14,Debit Card,C00500,58162.3,68266.44,10104.14,14.80103547218809,Normal
T008461,2023-01-11,02:52 PM,S007,P00252,1,40125.77,40125.77,6206.57,Debit Card,C00665,33919.2,40125.77,6206.57,15.467790400034692,Normal
T001540,2023-02-05,10:53 AM,S004,P00261,4,56089.75,224359.0,61515.72,Debit Card,C00506,162843.28,56089.75,246062.88,109.67372826585964,High
T007701,2021-03-02,02:36 PM,S008,P0033,4,87266.34,349065.36,37451.1,Credit Card,C00192,311614.26,87266.34,149804.4,42.91585965447846,High
T001531,2020-10-03,07:09 PM,S007,P004,1,57220.45,57220.45,11645.04,Mobile Payment,C00675,45575.409999999996,57220.45,11645.04,20.351185633807496,Normal
T003418,2023-05-06,11:07 AM,S002,P00274,2,55265.93,110531.86,9227.1,Mobile Payment,C00452,101304.76,55265.93,18454.2,16.695819648742003,High
T006220,2022-11-30,03:00 PM,S008,P00130,3,70882.33,212646.99,63646.65,Credit Card,C00122,149000.34,70882.33,190939.95,89.79198341815231,High
T002685,2024-06-27,09:52 PM,S004,P00343,2,33316.35,66632.7,12011.33,Mobile Payment,C00514,54621.369999999995,33316.35,24022.66,36.052358676745804,Normal
T008932,2022-12-02,02:20 PM,S004,P00173,1,59983.93,59983.93,17658.22,Debit Card,C00431,42325.71,59983.93,17658.22,29.43825121161618,Normal
T008122,2023-02-27,03:55 PM,S007,P00235,5,98513.29,492566.45,94231.11,Credit Card,C00451,398335.34,98513.29000000001,471155.55,95.65319562467155,High
T006228,2021-08-30,09:05 PM,S003,P00368,3,87303.82,261911.46,33028.87,Debit Card,C00415,228882.59,87303.81999999999,99086.61000000002,37.83210173392184,High
T004705,2024-03-11,02:55 PM,S008,P00256,1,98139.52,98139.52,24059.39,Credit Card,C0078,74080.13,98139.52,24059.39,24.515495898084687,Normal
T002426,2020-02-16,02:30 PM,S004,P00364,1,25489.17,25489.17,2381.49,Credit Card,C00492,23107.68,25489.17,2381.49,9.343144559042134,Normal
T002825,2024-01-23,12:09 PM,S006,P00174,2,10529.61,21059.22,3930.66,Debit Card,C00199,17128.56,10529.61,7861.32,37.32958770552755,Normal
T005867,2020-08-19,02:35 PM,S008,P00142,5,69540.46,347702.3,44760.13,Mobile Payment,C00484,302942.17,69540.45999999999,223800.65,64.36559378525824,High
T006310,2021-05-29,04:51 PM,S001,P00222,1,27260.98,27260.98,7937.8,Debit Card,C00249,19323.18,27260.98,7937.8,29.117808677457674,Normal
T007355,2022-01-30,11:00 AM,S006,P00136,1,17507.56,17507.56,406.81,Cash,C00305,17100.75,17507.56,406.81,2.3236247655298623,Normal
T004047,2023-05-15,01:46 PM,S008,P00251,5,64995.02,324975.1,74648.68,Credit Card,C00381,250326.41999999998,64995.02,373243.39999999997,114.85292257776057,High
T00359,2021-09-08,12:54 PM,S008,P00295,4,13136.87,52547.48,12097.08,Debit Card,C00500,40450.4,13136.87,48388.32,92.08494869782527,Normal
T00959,2022-09-29,06:12 PM,S004,P00279,3,40653.39,121960.17,3474.78,Mobile Payment,C00181,118485.39,40653.39,10424.34,8.547331477153566,High
T005083,2023-10-15,05:26 PM,S004,P002,1,81563.97,81563.97,21932.15,Credit Card,C00238,59631.82,81563.97,21932.15,26.889507707876408,Normal
T005537,2022-11-19,03:04 PM,S004,P00197,1,89079.4,89079.4,20592.24,Mobile Payment,C0055,68487.15999999999,89079.4,20592.24,23.11672507897449,Normal
T00324,2020-10-16,10:57 AM,S002,P00292,5,84735.56,423677.8,1487.04,Credit Card,C00221,422190.76,84735.56,7435.2,1.754918478145421,High
T008162,2023-01-21,02:34 PM,S004,P00353,1,91030.04,91030.04,15418.18,Cash,C00465,75611.85999999999,91030.04,15418.18,16.937463720767344,Normal
T001671,2023-03-09,10:39 AM,S001,P0032,4,66230.1,264920.4,32943.21,Debit Card,C00118,231977.19000000003,66230.1,131772.84,49.74054093229513,High
T001463,2020-01-05,05:10 PM,S002,P00267,1,42945.59,42945.59,1050.9,Mobile Payment,C00363,41894.689999999995,42945.59,1050.9,2.4470498600671227,Normal
T003391,2020-04-21,10:16 AM,S007,P0075,3,45328.67,135986.01,40775.75,Credit Card,C00650,95210.26000000001,45328.670000000006,122327.25,89.95576089040335,High
T008441,2023-07-06,12:43 PM,S008,P00280,5,8790.65,43953.25,9744.91,Cash,C00428,34208.34,8790.65,48724.55,110.85539749620335,Normal
T006328,2024-06-01,12:43 PM,S003,P00302,3,10395.7,31187.1,8440.19,Mobile Payment,C00194,22746.909999999996,10395.699999999999,25320.57,81.18924170570524,Normal
T002958,2020-08-09,10:52 AM,S006,P00148,4,32491.96,129967.84,32498.66,Credit Card,C00577,97469.18,32491.96,129994.64,100.02062048580633,High
T00724,2023-08-19,08:03 PM,S002,P00208,4,5394.2,21576.8,5822.37,Credit Card,C0010,15754.43,5394.2,23289.48,107.93759964406213,Normal
T006714,2021-09-01,06:01 PM,S002,P00154,1,96820.65,96820.65,26505.6,Cash,C00303,70315.04999999999,96820.65,26505.6,27.375978161683484,Normal
T002779,2022-04-17,08:43 PM,S003,P003,1,90870.89,90870.89,9310.38,Mobile Payment,C00663,81560.51,90870.89,9310.38,10.245723355411176,Normal
T003419,2020-06-26,01:26 PM,S002,P00129,1,98326.82,98326.82,10887.6,Debit Card,C00161,87439.22,98326.82,10887.6,11.07286903003677,Normal
T002711,2020-08-04,03:22 PM,S005,P0055,2,6281.23,12562.46,1400.39,Credit Card,C00372,11162.07,6281.23,2800.78,22.294837157690456,Normal
T008187,2024-07-05,03:23 PM,S002,P0084,2,13903.92,27807.84,1270.04,Cash,C00214,26537.8,13903.92,2540.08,9.134402384363547,Normal
T001158,2024-04-15,05:30 PM,S001,P0017,1,43395.55,43395.55,1905.13,Cash,C00169,41490.420000000006,43395.55,1905.13,4.390150602999617,Normal
T008533,2022-04-06,07:32 PM,S001,P00251,2,56237.08,112474.16,22190.45,Mobile Payment,C0028,90283.71,56237.08,44380.9,39.45875212582161,High
T008735,2024-05-19,08:45 PM,S003,P00343,4,25823.0,103292.0,10645.12,Mobile Payment,C00429,92646.88,25823.0,42580.48,41.22340549122875,High
T00257,2023-09-22,02:30 PM,S001,P00107,5,42437.43,212187.15,45833.96,Debit Card,C0039,166353.19,42437.43,229169.8,108.00361850375953,High
T004165,2022-10-10,10:35 AM,S006,P00158,5,41595.32,207976.6,7882.88,Mobile Payment,C00518,200093.72,41595.32,39414.4,18.951362797545492,High
T007245,2021-06-09,08:21 PM,S007,P00143,5,81581.91,407909.55,83246.67,Debit Card,C00544,324662.88,81581.91,416233.35,102.04059944171446,High
T001565,2023-04-05,07:07 PM,S007,P00156,1,87441.5,87441.5,24995.6,Credit Card,C00295,62445.9,87441.5,24995.6,28.585511456230734,Normal
T005255,2024-03-19,02:15 PM,S004,P00104,2,69371.56,138743.12,9667.55,Cash,C0075,129075.56999999999,69371.56,19335.1,13.935898226881447,High
T006484,2023-02-11,12:02 PM,S004,P00284,1,16890.01,16890.01,247.45,Credit Card,C00194,16642.559999999998,16890.01,247.45,1.465067220208869,Normal
T008976,2021-06-23,03:35 PM,S005,P00300,5,34208.54,171042.7,7975.87,Credit Card,C00257,163066.83000000002,34208.54,39879.35,23.315435268503126,High
T00881,2020-08-08,06:25 PM,S006,P0049,3,49536.88,148610.64,27585.42,Mobile Payment,C00554,121025.22000000002,49536.880000000005,82756.26,55.686631858930156,High
T007718,2023-08-14,05:11 PM,S003,P00320,2,19167.67,38335.34,6011.54,Mobile Payment,C00435,32323.799999999996,19167.67,12023.08,31.362914741332677,Normal
T008567,2021-01-01,06:50 PM,S003,P0024,2,47171.9,94343.8,5278.96,Mobile Payment,C00622,89064.84,47171.9,10557.92,11.190899666962746,Normal
T0016,2024-06-11,07:28 PM,S008,P00297,2,16951.03,33902.06,207.57,Cash,C00137,33694.49,16951.03,415.14,1.2245273591044321,Normal
T006840,2023-08-01,12:44 PM,S003,P00287,1,80794.48,80794.48,9164.26,Debit Card,C00393,71630.22,80794.48,9164.26,11.342680836611612,Normal
T001281,2021-02-04,06:00 PM,S001,P00354,3,10801.56,32404.68,4010.31,Debit Card,C00156,28394.37,10801.56,12030.93,37.127137191294594,Normal
T00325,2022-07-21,08:23 PM,S008,P00353,2,27947.7,55895.4,3112.91,Credit Card,C00308,52782.490000000005,27947.7,6225.82,11.138340543228958,Normal
T00575,2023-01-27,07:59 PM,S004,P00380,5,5444.5,27222.5,3830.49,Credit Card,C00216,23392.010000000002,5444.5,19152.449999999997,70.3552208650932,Normal
T004110,2023-09-16,03:29 PM,S007,P00180,3,4796.18,14388.54,1318.43,Debit Card,C00293,13070.11,4796.18,3955.29,27.489168463235323,Normal
T004254,2021-03-16,01:03 PM,S002,P00259,4,97739.26,390957.04,29406.96,Debit Card,C00473,361550.07999999996,97739.26,117627.84,30.087152286604173,High
T001752,2022-09-02,05:21 PM,S001,P00100,2,74050.81,148101.62,9504.69,Debit Card,C00577,138596.93,74050.81,19009.38,12.83536263816696,High
T008541,2020-02-12,09:34 PM,S002,P00116,4,47474.56,189898.24,54791.96,Mobile Payment,C00590,135106.28,47474.56,219167.84,115.4133076746788,High
T004362,2020-08-21,10:35 AM,S002,P00348,1,81117.36,81117.36,22487.69,Cash,C00587,58629.67,81117.36,22487.69,27.722413549947877,Normal
T006978,2020-09-27,03:09 PM,S007,P00180,5,61553.96,307769.8,67213.26,Mobile Payment,C00583,240556.53999999998,61553.96,336066.3,109.19404697926826,High
T005658,2024-04-02,10:01 AM,S005,P00164,2,44306.63,88613.26,12244.48,Credit Card,C00619,76368.78,44306.63,24488.96,27.63577369797703,Normal
T001208,2020-03-29,07:48 PM,S004,P00216,4,27939.22,111756.88,3916.47,Mobile Payment,C00605,107840.41,27939.22,15665.88,14.017821542620016,High
T008332,2021-06-12,08:07 PM,S004,P00133,3,77436.87,232310.61,52164.19,Mobile Payment,C00237,180146.41999999998,77436.87,156492.57,67.36350526564414,High
T007805,2021-12-17,12:30 PM,S003,P00319,1,1700.72,1700.72,168.97,Debit Card,C00112,1531.75,1700.72,168.97,9.935203913636578,Normal
T008534,2020-11-02,05:24 PM,S002,P00219,4,25841.17,103364.68,21855.28,Mobile Payment,C0020,81509.4,25841.17,87421.12,84.57542750579792,High
T005853,2024-06-22,08:37 PM,S001,P00182,1,12717.05,12717.05,725.76,Mobile Payment,C00466,11991.289999999999,12717.05,725.76,5.706983931021739,Normal
T003273,2021-08-21,01:04 PM,S004,P00369,4,36623.01,146492.04,17226.32,Cash,C00149,129265.72,36623.01,68905.28,47.036876542916595,High
T003204,2020-09-25,06:57 PM,S002,P00321,1,38063.38,38063.38,9880.19,Mobile Payment,C0044,28183.189999999995,38063.38,9880.19,25.95720611254177,Normal
T004162,2021-05-30,05:26 PM,S001,P00249,3,75680.53,227041.59,26072.54,Credit Card,C00574,200969.05,75680.53,78217.62,34.45078939061341,High
T006158,2020-09-06,08:16 PM,S002,P00364,2,96964.49,193928.98,9850.14,Credit Card,C00463,184078.84000000003,96964.49,19700.28,10.158502354831134,High
T001260,2021-01-10,12:40 PM,S002,P00256,1,66024.7,66024.7,11748.68,Credit Card,C00400,54276.02,66024.7,11748.68,17.794370894528868,Normal
